arrivalRate,brownoutMethod,discipline,outDir,relativeDeviation,seed,timeNmu,timeNsigma,timeYmu,timeYsigma,optionalRatio,rtAvg,rtMax,rtP95,rtP99,rtP999,utilization
400,queuecut,fifo,results-fifo-queuecut-relativeDeviation0009-seed0000-arrivalRate0400,9,0,0.00067,6.03e-05,0.07,0.0063,0.0260941598785,0.206897664235,0.443792823364,0.392227759712,0.417033791047,0.436198825236,0.998816827944
500,queuecut,fifo,results-fifo-queuecut-relativeDeviation0009-seed0000-arrivalRate0500,9,0,0.00067,6.03e-05,0.07,0.0063,0.0190750165966,0.208102521016,0.446587205636,0.394468668173,0.419929718572,0.440133415769,0.9993641215
600,queuecut,fifo,results-fifo-queuecut-relativeDeviation0009-seed0000-arrivalRate0600,9,0,0.00067,6.03e-05,0.07,0.0063,0.0142941349838,0.205716355192,0.452108660528,0.392178492058,0.417935923035,0.440501339382,0.999759089229
700,queuecut,fifo,results-fifo-queuecut-relativeDeviation0009-seed0000-arrivalRate0700,9,0,0.00067,6.03e-05,0.07,0.0063,0.0107418332098,0.206838782833,0.457136070636,0.398442487427,0.422529002438,0.444755482712,0.999846933378
800,queuecut,fifo,results-fifo-queuecut-relativeDeviation0009-seed0000-arrivalRate0800,9,0,0.00067,6.03e-05,0.07,0.0063,0.00830231496216,0.198711588674,0.448144532564,0.392466428814,0.419142300124,0.436165926606,0.999921803971
900,queuecut,fifo,results-fifo-queuecut-relativeDeviation0009-seed0000-arrivalRate0900,9,0,0.00067,6.03e-05,0.07,0.0063,0.00630035370407,0.197796737357,0.444665644382,0.390563325932,0.417229934842,0.431972894161,0.999910269569
1,queuecut,fifo,results-fifo-queuecut-relativeDeviation0009-seed0001-arrivalRate0001,9,1,0.00067,6.03e-05,0.07,0.0063,1.0,0.0740124049872,0.152443542893,0.110827385059,0.145327674951,0.151731956099,0.0674294215139
2,queuecut,fifo,results-fifo-queuecut-relativeDeviation0009-seed0001-arrivalRate0002,9,1,0.00067,6.03e-05,0.07,0.0063,1.0,0.0776253853036,0.213117315463,0.131217679683,0.203085029426,0.211707708698,0.146899785056
3,queuecut,fifo,results-fifo-queuecut-relativeDeviation0009-seed0001-arrivalRate0003,9,1,0.00067,6.03e-05,0.07,0.0063,1.0,0.0813623382507,0.235644230673,0.138146548157,0.1995199268,0.234906798509,0.212761589401
4,queuecut,fifo,results-fifo-queuecut-relativeDeviation0009-seed0001-arrivalRate0004,9,1,0.00067,6.03e-05,0.07,0.0063,1.0,0.0848704599874,0.252096629776,0.148986695114,0.199449773301,0.248692090175,0.286432489519
5,queuecut,fifo,results-fifo-queuecut-relativeDeviation0009-seed0001-arrivalRate0005,9,1,0.00067,6.03e-05,0.07,0.0063,1.0,0.0879535040285,0.261968069239,0.163651285105,0.215991973347,0.257959730687,0.347446884471
6,queuecut,fifo,results-fifo-queuecut-relativeDeviation0009-seed0001-arrivalRate0006,9,1,0.00067,6.03e-05,0.07,0.0063,1.0,0.0916001163739,0.306616456897,0.177824190337,0.221481496821,0.286250382908,0.417374238561
7,queuecut,fifo,results-fifo-queuecut-relativeDeviation0009-seed0001-arrivalRate0007,9,1,0.00067,6.03e-05,0.07,0.0063,1.0,0.10196401663,0.344927666774,0.216467216379,0.287587470653,0.34249656189,0.488239129429
8,queuecut,fifo,results-fifo-queuecut-relativeDeviation0009-seed0001-arrivalRate0008,9,1,0.00067,6.03e-05,0.07,0.0063,0.995804195804,0.111359660927,0.404225574939,0.233565824427,0.346607369728,0.4026126739,0.55181218768
9,queuecut,fifo,results-fifo-queuecut-relativeDeviation0009-seed0001-arrivalRate0009,9,1,0.00067,6.03e-05,0.07,0.0063,0.988621997472,0.121676469727,0.398405827446,0.261744500699,0.336984326438,0.393749773678,0.6062395952
10,queuecut,fifo,results-fifo-queuecut-relativeDeviation0009-seed0001-arrivalRate0010,9,1,0.00067,6.03e-05,0.07,0.0063,0.981588032221,0.134616379381,0.432277076274,0.295502537222,0.361735250168,0.387707900899,0.65880191036
20,queuecut,fifo,results-fifo-queuecut-relativeDeviation0009-seed0001-arrivalRate0020,9,1,0.00067,6.03e-05,0.07,0.0063,0.681102362205,0.213865868431,0.433336321758,0.376443270248,0.406760882011,0.431084358632,0.940982256186
30,queuecut,fifo,results-fifo-queuecut-relativeDeviation0009-seed0001-arrivalRate0030,9,1,0.00067,6.03e-05,0.07,0.0063,0.457239309827,0.216533733545,0.443511651361,0.388249587962,0.415641720118,0.435285106366,0.953067215244
40,queuecut,fifo,results-fifo-queuecut-relativeDeviation0009-seed0001-arrivalRate0040,9,1,0.00067,6.03e-05,0.07,0.0063,0.339400728087,0.206511334517,0.445262709372,0.382730064177,0.41568509212,0.435415779104,0.959635867189
50,queuecut,fifo,results-fifo-queuecut-relativeDeviation0009-seed0001-arrivalRate0050,9,1,0.00067,6.03e-05,0.07,0.0063,0.272625698324,0.210672838388,0.443479167072,0.385369674499,0.414541249772,0.437927131243,0.971895458566
60,queuecut,fifo,results-fifo-queuecut-relativeDeviation0009-seed0001-arrivalRate0060,9,1,0.00067,6.03e-05,0.07,0.0063,0.224603914259,0.207443280161,0.440904331181,0.383054377387,0.412934769415,0.432185374823,0.970244380644
70,queuecut,fifo,results-fifo-queuecut-relativeDeviation0009-seed0001-arrivalRate0070,9,1,0.00067,6.03e-05,0.07,0.0063,0.192830852936,0.203893370121,0.452739306439,0.381225204135,0.40997980883,0.436197234084,0.973924060904
80,queuecut,fifo,results-fifo-queuecut-relativeDeviation0009-seed0001-arrivalRate0080,9,1,0.00067,6.03e-05,0.07,0.0063,0.167434715822,0.203083502206,0.44060001939,0.38029493299,0.411943898333,0.430451902999,0.978784577962
90,queuecut,fifo,results-fifo-queuecut-relativeDeviation0009-seed0001-arrivalRate0090,9,1,0.00067,6.03e-05,0.07,0.0063,0.14871541502,0.201668078332,0.435727265689,0.378128869959,0.40786599452,0.428761119456,0.982957138852
100,queuecut,fifo,results-fifo-queuecut-relativeDeviation0009-seed0001-arrivalRate0100,9,1,0.00067,6.03e-05,0.07,0.0063,0.131236203091,0.201983553174,0.435211810004,0.376813689798,0.406569063878,0.424943006586,0.982288177364
200,queuecut,fifo,results-fifo-queuecut-relativeDeviation0009-seed0001-arrivalRate0200,9,1,0.00067,6.03e-05,0.07,0.0063,0.0624233641734,0.204405206394,0.434234095915,0.381936926471,0.410649411169,0.428951065512,0.995009679083
300,queuecut,fifo,results-fifo-queuecut-relativeDeviation0009-seed0001-arrivalRate0300,9,1,0.00067,6.03e-05,0.07,0.0063,0.0385344987911,0.20731715525,0.454017889473,0.390255804131,0.415410468708,0.434213782757,0.998240621789
400,queuecut,fifo,results-fifo-queuecut-relativeDeviation0009-seed0001-arrivalRate0400,9,1,0.00067,6.03e-05,0.07,0.0063,0.0265884652981,0.206786902624,0.455672460865,0.390517349468,0.413955153146,0.431994004161,0.999048786476
500,queuecut,fifo,results-fifo-queuecut-relativeDeviation0009-seed0001-arrivalRate0500,9,1,0.00067,6.03e-05,0.07,0.0063,0.0194242186625,0.207716311899,0.463128037691,0.392668151495,0.417028824426,0.437177003614,0.999429645746
600,queuecut,fifo,results-fifo-queuecut-relativeDeviation0009-seed0001-arrivalRate0600,9,1,0.00067,6.03e-05,0.07,0.0063,0.0145170921033,0.207170212827,0.459426712098,0.393551630158,0.419518557669,0.43944189681,0.999356773711
700,queuecut,fifo,results-fifo-queuecut-relativeDeviation0009-seed0001-arrivalRate0700,9,1,0.00067,6.03e-05,0.07,0.0063,0.0111592111592,0.196930574847,0.449016796137,0.3861481139,0.416893448785,0.439062002305,0.999798196945
800,queuecut,fifo,results-fifo-queuecut-relativeDeviation0009-seed0001-arrivalRate0800,9,1,0.00067,6.03e-05,0.07,0.0063,0.00847966696003,0.196489449125,0.461321336426,0.384728568047,0.415891581871,0.439610934402,0.999890925186
900,queuecut,fifo,results-fifo-queuecut-relativeDeviation0009-seed0001-arrivalRate0900,9,1,0.00067,6.03e-05,0.07,0.0063,0.00640763462849,0.195803996787,0.467703316787,0.38772957226,0.420537221998,0.444355323137,0.999825486747
1,queuecut,fifo,results-fifo-queuecut-relativeDeviation0009-seed0002-arrivalRate0001,9,2,0.00067,6.03e-05,0.07,0.0063,1.0,0.0727197949677,0.155029524748,0.0833710233686,0.128907128876,0.152417285161,0.0564416718633
2,queuecut,fifo,results-fifo-queuecut-relativeDeviation0009-seed0002-arrivalRate0002,9,2,0.00067,6.03e-05,0.07,0.0063,1.0,0.0776041432394,0.20103840084,0.131778765241,0.168230169374,0.19855406259,0.137257537912
3,queuecut,fifo,results-fifo-queuecut-relativeDeviation0009-seed0002-arrivalRate0003,9,2,0.00067,6.03e-05,0.07,0.0063,1.0,0.0803363679423,0.242375181604,0.134636624405,0.198568461594,0.234263332456,0.203497351992
4,queuecut,fifo,results-fifo-queuecut-relativeDeviation0009-seed0002-arrivalRate0004,9,2,0.00067,6.03e-05,0.07,0.0063,1.0,0.0832384555551,0.285758488499,0.139774540336,0.204843658527,0.271947225559,0.271512203265
5,queuecut,fifo,results-fifo-queuecut-relativeDeviation0009-seed0002-arrivalRate0005,9,2,0.00067,6.03e-05,0.07,0.0063,1.0,0.0877640285873,0.311788472635,0.157110794502,0.213030854461,0.291958565245,0.343024083004
6,queuecut,fifo,results-fifo-queuecut-relativeDeviation0009-seed0002-arrivalRate0006,9,2,0.00067,6.03e-05,0.07,0.0063,1.0,0.0968009985617,0.351353943818,0.188478892141,0.265851493185,0.346138982725,0.410193658582
7,queuecut,fifo,results-fifo-queuecut-relativeDeviation0009-seed0002-arrivalRate0007,9,2,0.00067,6.03e-05,0.07,0.0063,1.0,0.104667178495,0.394525901697,0.223147725748,0.307384765544,0.393458381024,0.484591512728
8,queuecut,fifo,results-fifo-queuecut-relativeDeviation0009-seed0002-arrivalRate0008,9,2,0.00067,6.03e-05,0.07,0.0063,0.99863760218,0.116802891215,0.423976717789,0.255638408006,0.360423513928,0.395170696043,0.554854895697
9,queuecut,fifo,results-fifo-queuecut-relativeDeviation0009-seed0002-arrivalRate0009,9,2,0.00067,6.03e-05,0.07,0.0063,0.987654320988,0.123641067965,0.415906113271,0.274935201776,0.350433437682,0.403379577068,0.608803809469
10,queuecut,fifo,results-fifo-queuecut-relativeDeviation0009-seed0002-arrivalRate0010,9,2,0.00067,6.03e-05,0.07,0.0063,0.981359649123,0.136849732303,0.417095454899,0.29763727103,0.356667505171,0.405256074408,0.680885289065
20,queuecut,fifo,results-fifo-queuecut-relativeDeviation0009-seed0002-arrivalRate0020,9,2,0.00067,6.03e-05,0.07,0.0063,0.663731425427,0.225900590343,0.432089258895,0.392421996485,0.415799052769,0.430336599643,0.933371891682
30,queuecut,fifo,results-fifo-queuecut-relativeDeviation0009-seed0002-arrivalRate0030,9,2,0.00067,6.03e-05,0.07,0.0063,0.449684366877,0.217385741886,0.44450390546,0.389219851492,0.415622444305,0.434182820685,0.951176183961
40,queuecut,fifo,results-fifo-queuecut-relativeDeviation0009-seed0002-arrivalRate0040,9,2,0.00067,6.03e-05,0.07,0.0063,0.337103448276,0.214405343939,0.459062727779,0.385869538186,0.415364469612,0.434612669077,0.96547113015
50,queuecut,fifo,results-fifo-queuecut-relativeDeviation0009-seed0002-arrivalRate0050,9,2,0.00067,6.03e-05,0.07,0.0063,0.270132743363,0.208699822614,0.454369365416,0.383181903541,0.41420537432,0.439424172448,0.971862963108
60,queuecut,fifo,results-fifo-queuecut-relativeDeviation0009-seed0002-arrivalRate0060,9,2,0.00067,6.03e-05,0.07,0.0063,0.225448492695,0.204434456179,0.457053572948,0.379171541663,0.411365620696,0.433890815123,0.975709827018
70,queuecut,fifo,results-fifo-queuecut-relativeDeviation0009-seed0002-arrivalRate0070,9,2,0.00067,6.03e-05,0.07,0.0063,0.192840095465,0.203718329244,0.452756337369,0.380990768605,0.411698638926,0.433407929172,0.978423691628
80,queuecut,fifo,results-fifo-queuecut-relativeDeviation0009-seed0002-arrivalRate0080,9,2,0.00067,6.03e-05,0.07,0.0063,0.166092350103,0.205120523202,0.460352792601,0.380200478071,0.412577629714,0.430196718746,0.981247398721
90,queuecut,fifo,results-fifo-queuecut-relativeDeviation0009-seed0002-arrivalRate0090,9,2,0.00067,6.03e-05,0.07,0.0063,0.147957935926,0.200694195602,0.444965249463,0.375726602961,0.403451925442,0.42694320871,0.985632056195
100,queuecut,fifo,results-fifo-queuecut-relativeDeviation0009-seed0002-arrivalRate0100,9,2,0.00067,6.03e-05,0.07,0.0063,0.131794078657,0.199837737052,0.445646147149,0.375620357616,0.40605920597,0.431994884517,0.984566705738
200,queuecut,fifo,results-fifo-queuecut-relativeDeviation0009-seed0002-arrivalRate0200,9,2,0.00067,6.03e-05,0.07,0.0063,0.0623085917924,0.202968734558,0.443268946111,0.381842632687,0.40971500592,0.426556906214,0.993878825257
300,queuecut,fifo,results-fifo-queuecut-relativeDeviation0009-seed0002-arrivalRate0300,9,2,0.00067,6.03e-05,0.07,0.0063,0.0381577483591,0.206831706974,0.460214703893,0.38701085115,0.413278766684,0.436971323298,0.997593631794
400,queuecut,fifo,results-fifo-queuecut-relativeDeviation0009-seed0002-arrivalRate0400,9,2,0.00067,6.03e-05,0.07,0.0063,0.0262939155492,0.205962177832,0.455614012719,0.389503378058,0.414669262281,0.435652646193,0.998800211887
500,queuecut,fifo,results-fifo-queuecut-relativeDeviation0009-seed0002-arrivalRate0500,9,2,0.00067,6.03e-05,0.07,0.0063,0.0191070081221,0.184396123315,0.447973841998,0.357606910386,0.40405540823,0.429297883318,0.998633612145
600,queuecut,fifo,results-fifo-queuecut-relativeDeviation0009-seed0002-arrivalRate0600,9,2,0.00067,6.03e-05,0.07,0.0063,0.0144376899696,0.207397801664,0.457321486914,0.393487572491,0.419444549091,0.441316898067,0.999619182615
700,queuecut,fifo,results-fifo-queuecut-relativeDeviation0009-seed0002-arrivalRate0700,9,2,0.00067,6.03e-05,0.07,0.0063,0.0108885709744,0.184862997543,0.435704310917,0.354533912931,0.403719695738,0.425171785536,0.999651674874
800,queuecut,fifo,results-fifo-queuecut-relativeDeviation0009-seed0002-arrivalRate0800,9,2,0.00067,6.03e-05,0.07,0.0063,0.00838167133857,0.203512453551,0.468595804699,0.390737520374,0.417411509605,0.44865843383,0.999888421954
900,queuecut,fifo,results-fifo-queuecut-relativeDeviation0009-seed0002-arrivalRate0900,9,2,0.00067,6.03e-05,0.07,0.0063,0.0064339833561,0.199819423183,0.452724215743,0.39332744304,0.420576987957,0.442572617421,0.999918780086
1,queuecut,fifo,results-fifo-queuecut-relativeDeviation0009-seed0003-arrivalRate0001,9,3,0.00067,6.03e-05,0.07,0.0063,1.0,0.0719783934855,0.104876065963,0.0862163528096,0.0978683278598,0.104175292152,0.0577856712344
2,queuecut,fifo,results-fifo-queuecut-relativeDeviation0009-seed0003-arrivalRate0002,9,3,0.00067,6.03e-05,0.07,0.0063,1.0,0.0756285600229,0.164451736317,0.11732728504,0.143414085269,0.162505722313,0.131614883602
3,queuecut,fifo,results-fifo-queuecut-relativeDeviation0009-seed0003-arrivalRate0003,9,3,0.00067,6.03e-05,0.07,0.0063,1.0,0.0798049619032,0.273667842936,0.130619830592,0.210742717598,0.263186775955,0.208534583148
4,queuecut,fifo,results-fifo-queuecut-relativeDeviation0009-seed0003-arrivalRate0004,9,3,0.00067,6.03e-05,0.07,0.0063,1.0,0.0823617712079,0.306821315411,0.138280392677,0.210268484825,0.290229510145,0.279611410394
5,queuecut,fifo,results-fifo-queuecut-relativeDeviation0009-seed0003-arrivalRate0005,9,3,0.00067,6.03e-05,0.07,0.0063,1.0,0.0853038299286,0.326713398896,0.144167756396,0.216115627047,0.303879173597,0.359116239949
6,queuecut,fifo,results-fifo-queuecut-relativeDeviation0009-seed0003-arrivalRate0006,9,3,0.00067,6.03e-05,0.07,0.0063,0.994800693241,0.0970504277253,0.414029958364,0.181491040752,0.321476662214,0.412242171897,0.440078897223
7,queuecut,fifo,results-fifo-queuecut-relativeDeviation0009-seed0003-arrivalRate0007,9,3,0.00067,6.03e-05,0.07,0.0063,0.989705882353,0.105331981323,0.410378445615,0.206738972624,0.349859597832,0.392919007526,0.511374718899
8,queuecut,fifo,results-fifo-queuecut-relativeDeviation0009-seed0003-arrivalRate0008,9,3,0.00067,6.03e-05,0.07,0.0063,0.98944591029,0.114503730168,0.414701939087,0.238209584187,0.330265182994,0.40421494917,0.571128074112
9,queuecut,fifo,results-fifo-queuecut-relativeDeviation0009-seed0003-arrivalRate0009,9,3,0.00067,6.03e-05,0.07,0.0063,0.98347107438,0.128926108451,0.396919847551,0.281900814808,0.358917359967,0.394937101321,0.63496747474
10,queuecut,fifo,results-fifo-queuecut-relativeDeviation0009-seed0003-arrivalRate0010,9,3,0.00067,6.03e-05,0.07,0.0063,0.976293103448,0.142483176284,0.419898368449,0.30799554663,0.377570637403,0.412256577245,0.68970645391
20,queuecut,fifo,results-fifo-queuecut-relativeDeviation0009-seed0003-arrivalRate0020,9,3,0.00067,6.03e-05,0.07,0.0063,0.656954370533,0.227105651338,0.44151976364,0.389904979154,0.418242621278,0.440373933244,0.932133695385
30,queuecut,fifo,results-fifo-queuecut-relativeDeviation0009-seed0003-arrivalRate0030,9,3,0.00067,6.03e-05,0.07,0.0063,0.448911840649,0.218502318687,0.443575558964,0.389788681732,0.419123424778,0.43766223529,0.954305882192
40,queuecut,fifo,results-fifo-queuecut-relativeDeviation0009-seed0003-arrivalRate0040,9,3,0.00067,6.03e-05,0.07,0.0063,0.33608815427,0.210841569056,0.441433407792,0.388503131538,0.41420567443,0.432876294357,0.96169179565
50,queuecut,fifo,results-fifo-queuecut-relativeDeviation0009-seed0003-arrivalRate0050,9,3,0.00067,6.03e-05,0.07,0.0063,0.267711322004,0.208684270736,0.456952211224,0.385902225317,0.42031526099,0.447205343859,0.969196154107
60,queuecut,fifo,results-fifo-queuecut-relativeDeviation0009-seed0003-arrivalRate0060,9,3,0.00067,6.03e-05,0.07,0.0063,0.223367065317,0.207019221058,0.446532346769,0.381958807798,0.411950167761,0.431933263681,0.975977797122
70,queuecut,fifo,results-fifo-queuecut-relativeDeviation0009-seed0003-arrivalRate0070,9,3,0.00067,6.03e-05,0.07,0.0063,0.189257106958,0.204860174999,0.473940463033,0.379541986628,0.409755647559,0.441886767446,0.976876045867
80,queuecut,fifo,results-fifo-queuecut-relativeDeviation0009-seed0003-arrivalRate0080,9,3,0.00067,6.03e-05,0.07,0.0063,0.166874566875,0.203545810393,0.450739681512,0.381063453211,0.410891270857,0.436121713253,0.981188348536
90,queuecut,fifo,results-fifo-queuecut-relativeDeviation0009-seed0003-arrivalRate0090,9,3,0.00067,6.03e-05,0.07,0.0063,0.149807141968,0.201339304865,0.438901186197,0.375471862306,0.403967510722,0.43250667135,0.984433214254
100,queuecut,fifo,results-fifo-queuecut-relativeDeviation0009-seed0003-arrivalRate0100,9,3,0.00067,6.03e-05,0.07,0.0063,0.132968627889,0.201809276932,0.447389784085,0.377479663772,0.410200969548,0.431543566337,0.985749349282
200,queuecut,fifo,results-fifo-queuecut-relativeDeviation0009-seed0003-arrivalRate0200,9,3,0.00067,6.03e-05,0.07,0.0063,0.0619680703121,0.204096477517,0.455531004575,0.384119929802,0.41216118566,0.434661411917,0.994984443003
300,queuecut,fifo,results-fifo-queuecut-relativeDeviation0009-seed0003-arrivalRate0300,9,3,0.00067,6.03e-05,0.07,0.0063,0.0382978723404,0.205316930736,0.440994585625,0.385625616555,0.412835626524,0.43150825218,0.997066607506
400,queuecut,fifo,results-fifo-queuecut-relativeDeviation0009-seed0003-arrivalRate0400,9,3,0.00067,6.03e-05,0.07,0.0063,0.026376561587,0.208088627766,0.447865182233,0.391461160214,0.417012834411,0.43468433106,0.998673999215
500,queuecut,fifo,results-fifo-queuecut-relativeDeviation0009-seed0003-arrivalRate0500,9,3,0.00067,6.03e-05,0.07,0.0063,0.0192423465406,0.200861922907,0.444849117485,0.387266206197,0.416729652339,0.438196236553,0.999435376677
600,queuecut,fifo,results-fifo-queuecut-relativeDeviation0009-seed0003-arrivalRate0600,9,3,0.00067,6.03e-05,0.07,0.0063,0.0145422003468,0.207288920226,0.454123851147,0.394168176161,0.421168742683,0.442929352456,0.999877377685
700,queuecut,fifo,results-fifo-queuecut-relativeDeviation0009-seed0003-arrivalRate0700,9,3,0.00067,6.03e-05,0.07,0.0063,0.010856625875,0.187966771277,0.47224469365,0.370899185745,0.414025048104,0.439146339523,0.999807630889
800,queuecut,fifo,results-fifo-queuecut-relativeDeviation0009-seed0003-arrivalRate0800,9,3,0.00067,6.03e-05,0.07,0.0063,0.00838155502824,0.203644758681,0.45721921478,0.393061337902,0.420756189808,0.44008957395,0.999819301426
900,queuecut,fifo,results-fifo-queuecut-relativeDeviation0009-seed0003-arrivalRate0900,9,3,0.00067,6.03e-05,0.07,0.0063,0.00629619154195,0.198497939666,0.453212252773,0.390658089948,0.420266616338,0.441077776147,0.999920474811
1,queuecut,fifo,results-fifo-queuecut-relativeDeviation0009-seed0004-arrivalRate0001,9,4,0.00067,6.03e-05,0.07,0.0063,1.0,0.0737227144013,0.152087983716,0.107671322164,0.144993212621,0.151378506606,0.0711240188537
2,queuecut,fifo,results-fifo-queuecut-relativeDeviation0009-seed0004-arrivalRate0002,9,4,0.00067,6.03e-05,0.07,0.0063,1.0,0.0790729479417,0.197903129833,0.13074043423,0.165245766473,0.193621690911,0.131050083632
3,queuecut,fifo,results-fifo-queuecut-relativeDeviation0009-seed0004-arrivalRate0003,9,4,0.00067,6.03e-05,0.07,0.0063,1.0,0.082598475421,0.213174845205,0.142739115692,0.192181221386,0.21054292642,0.2028958646
4,queuecut,fifo,results-fifo-queuecut-relativeDeviation0009-seed0004-arrivalRate0004,9,4,0.00067,6.03e-05,0.07,0.0063,1.0,0.086797009486,0.280858469517,0.155306903781,0.215276461057,0.261335614018,0.260292405996
5,queuecut,fifo,results-fifo-queuecut-relativeDeviation0009-seed0004-arrivalRate0005,9,4,0.00067,6.03e-05,0.07,0.0063,1.0,0.089009270173,0.324811235141,0.159648395854,0.212761353403,0.298610003547,0.321647424301
6,queuecut,fifo,results-fifo-queuecut-relativeDeviation0009-seed0004-arrivalRate0006,9,4,0.00067,6.03e-05,0.07,0.0063,1.0,0.0944860673425,0.354113078891,0.179272067166,0.228164542047,0.321894245517,0.381593760509
7,queuecut,fifo,results-fifo-queuecut-relativeDeviation0009-seed0004-arrivalRate0007,9,4,0.00067,6.03e-05,0.07,0.0063,1.0,0.102288915968,0.375042967283,0.209568187618,0.263457515098,0.335582071057,0.45687851181
8,queuecut,fifo,results-fifo-queuecut-relativeDeviation0009-seed0004-arrivalRate0008,9,4,0.00067,6.03e-05,0.07,0.0063,1.0,0.11093043618,0.390740383578,0.231413578467,0.295215022342,0.35220025019,0.52730562095
9,queuecut,fifo,results-fifo-queuecut-relativeDeviation0009-seed0004-arrivalRate0009,9,4,0.00067,6.03e-05,0.07,0.0063,0.996031746032,0.118563047607,0.409292957948,0.261994709519,0.317346203009,0.37917165286,0.588720007075
10,queuecut,fifo,results-fifo-queuecut-relativeDeviation0009-seed0004-arrivalRate0010,9,4,0.00067,6.03e-05,0.07,0.0063,0.992957746479,0.13263728801,0.413881783228,0.302107625309,0.371916853897,0.407190382876,0.662987281713
20,queuecut,fifo,results-fifo-queuecut-relativeDeviation0009-seed0004-arrivalRate0020,9,4,0.00067,6.03e-05,0.07,0.0063,0.675904977376,0.216932714156,0.452565070737,0.38470656876,0.423766179164,0.440793710496,0.930834148009
30,queuecut,fifo,results-fifo-queuecut-relativeDeviation0009-seed0004-arrivalRate0030,9,4,0.00067,6.03e-05,0.07,0.0063,0.446074834923,0.215680368783,0.449544755162,0.3838038046,0.41227229325,0.439651846855,0.950692131076
40,queuecut,fifo,results-fifo-queuecut-relativeDeviation0009-seed0004-arrivalRate0040,9,4,0.00067,6.03e-05,0.07,0.0063,0.333333333333,0.213597907866,0.44273696168,0.388681325394,0.414277956422,0.435099769572,0.964489119691
50,queuecut,fifo,results-fifo-queuecut-relativeDeviation0009-seed0004-arrivalRate0050,9,4,0.00067,6.03e-05,0.07,0.0063,0.267106710671,0.208789262158,0.444584618065,0.386021972063,0.414290223658,0.433736021764,0.967806366282
60,queuecut,fifo,results-fifo-queuecut-relativeDeviation0009-seed0004-arrivalRate0060,9,4,0.00067,6.03e-05,0.07,0.0063,0.224852071006,0.208929772237,0.445974487204,0.382563831104,0.412278767722,0.43177693428,0.972075106084
70,queuecut,fifo,results-fifo-queuecut-relativeDeviation0009-seed0004-arrivalRate0070,9,4,0.00067,6.03e-05,0.07,0.0063,0.192625556262,0.204546694549,0.453443575512,0.382684600673,0.413814001214,0.440788438776,0.978135574956
80,queuecut,fifo,results-fifo-queuecut-relativeDeviation0009-seed0004-arrivalRate0080,9,4,0.00067,6.03e-05,0.07,0.0063,0.166967133546,0.204151823708,0.456623753859,0.380006904127,0.410919661096,0.440320497073,0.981615552173
90,queuecut,fifo,results-fifo-queuecut-relativeDeviation0009-seed0004-arrivalRate0090,9,4,0.00067,6.03e-05,0.07,0.0063,0.147812231891,0.2030873898,0.442957949772,0.379665214297,0.406039158983,0.423611773131,0.985684615115
100,queuecut,fifo,results-fifo-queuecut-relativeDeviation0009-seed0004-arrivalRate0100,9,4,0.00067,6.03e-05,0.07,0.0063,0.132261640798,0.201637251078,0.447327996744,0.376939173728,0.411180602001,0.432468566766,0.986133206218
200,queuecut,fifo,results-fifo-queuecut-relativeDeviation0009-seed0004-arrivalRate0200,9,4,0.00067,6.03e-05,0.07,0.0063,0.0618717023049,0.203994933511,0.449517815225,0.382226130126,0.407320744622,0.429032646491,0.994432363662
300,queuecut,fifo,results-fifo-queuecut-relativeDeviation0009-seed0004-arrivalRate0300,9,4,0.00067,6.03e-05,0.07,0.0063,0.038533204144,0.204432771243,0.450171679634,0.387622229746,0.413244709948,0.433263085134,0.997448635472
400,queuecut,fifo,results-fifo-queuecut-relativeDeviation0009-seed0004-arrivalRate0400,9,4,0.00067,6.03e-05,0.07,0.0063,0.0264506069718,0.207807316968,0.445915374857,0.390819915236,0.415256259956,0.431518353015,0.998729279002
500,queuecut,fifo,results-fifo-queuecut-relativeDeviation0009-seed0004-arrivalRate0500,9,4,0.00067,6.03e-05,0.07,0.0063,0.019329810715,0.198591192847,0.445905465955,0.383875221433,0.411376831049,0.432395071882,0.999181649616
600,queuecut,fifo,results-fifo-queuecut-relativeDeviation0009-seed0004-arrivalRate0600,9,4,0.00067,6.03e-05,0.07,0.0063,0.0144932928985,0.193745363655,0.446367600338,0.381004707248,0.413062695165,0.434585157138,0.999496773879
700,queuecut,fifo,results-fifo-queuecut-relativeDeviation0009-seed0004-arrivalRate0700,9,4,0.00067,6.03e-05,0.07,0.0063,0.0110565110565,0.194034353168,0.446446828236,0.383318543839,0.413376072332,0.43811869402,0.999741852735
800,queuecut,fifo,results-fifo-queuecut-relativeDeviation0009-seed0004-arrivalRate0800,9,4,0.00067,6.03e-05,0.07,0.0063,0.00838527856062,0.195666418639,0.450836425671,0.386528482749,0.415724377466,0.437654922729,0.999896012031
900,queuecut,fifo,results-fifo-queuecut-relativeDeviation0009-seed0004-arrivalRate0900,9,4,0.00067,6.03e-05,0.07,0.0063,0.00629861085432,0.178085639064,0.456451112765,0.348465916122,0.400686189575,0.432619280044,0.99995533856
1,queuecut,fifo,results-fifo-queuecut-relativeDeviation0009-seed0005-arrivalRate0001,9,5,0.00067,6.03e-05,0.07,0.0063,1.0,0.0773797754665,0.146293615577,0.127619214367,0.143729480375,0.146037202057,0.0637577771208
2,queuecut,fifo,results-fifo-queuecut-relativeDeviation0009-seed0005-arrivalRate0002,9,5,0.00067,6.03e-05,0.07,0.0063,1.0,0.0769985698159,0.174780577356,0.122824249752,0.142994510425,0.170054685482,0.123741906453
